PartitionKey,RowKey,Timestamp,CreationDate,CreationDate@type,PolicyHolderId,PolicyHolderId@type,PolicyId,PolicyId@type
f83f579c2a9846eaac65c546c706cd67,a2207bbfd38ef2fa,2017-04-25T15:33:29.587Z,2017-04-25T15:33:29.832Z,Edm.DateTime,a2207bbfd38ef2fa,Edm.String,f83f579c2a9846eaac65c546c706cd67,Edm.String
f83f579c2a9846eaac65c546c706cd67,a24248f699e4c76f,2017-02-06T09:53:09.681Z,2017-02-06T09:53:10.280Z,Edm.DateTime,a24248f699e4c76f,Edm.String,f83f579c2a9846eaac65c546c706cd67,Edm.String
f83f579c2a9846eaac65c546c706cd67,a2bcbe933176e724,2018-07-05T21:22:22.713Z,2018-07-05T21:22:22.616Z,Edm.DateTime,a2bcbe933176e724,Edm.String,f83f579c2a9846eaac65c546c706cd67,Edm.String
f83f579c2a9846eaac65c546c706cd67,a2ea6616994c7c7f,2017-06-27T17:57:09.080Z,2017-06-27T17:57:08.495Z,Edm.DateTime,a2ea6616994c7c7f,Edm.String,f83f579c2a9846eaac65c546c706cd67,Edm.String
f83f579c2a9846eaac65c546c706cd67,a31c46b0bd9bc1d4,2017-06-23T01:32:26.223Z,2017-06-23T01:32:25.440Z,Edm.DateTime,a31c46b0bd9bc1d4,Edm.String,f83f579c2a9846eaac65c546c706cd67,Edm.String
f83f579c2a9846eaac65c546c706cd67,a4d71450831fe255,2017-07-01T12:15:15.535Z,2017-07-01T12:15:15.136Z,Edm.DateTime,a4d71450831fe255,Edm.String,f83f579c2a9846eaac65c546c706cd67,Edm.String
f83f579c2a9846eaac65c546c706cd67,aa47f336433d0153,2017-06-26T07:21:47.571Z,2017-06-26T07:21:48.100Z,Edm.DateTime,aa47f336433d0153,Edm.String,f83f579c2a9846eaac65c546c706cd67,Edm.String
f83f579c2a9846eaac65c546c706cd67,aa5d26a2f3ea2e2d,2017-06-29T13:49:12.557Z,2017-06-29T13:49:12.036Z,Edm.DateTime,aa5d26a2f3ea2e2d,Edm.String,f83f579c2a9846eaac65c546c706cd67,Edm.String
f83f579c2a9846eaac65c546c706cd67,ab1ba9c365c1a345,2016-10-15T13:10:42.066Z,2016-10-15T13:10:42.614Z,Edm.DateTime,ab1ba9c365c1a345,Edm.String,f83f579c2a9846eaac65c546c706cd67,Edm.String
f83f579c2a9846eaac65c546c706cd67,abb2b9458113e8ac,2017-06-03T05:32:51.878Z,2017-06-03T05:32:51.811Z,Edm.DateTime,abb2b9458113e8ac,Edm.String,f83f579c2a9846eaac65c546c706cd67,Edm.String
f83f579c2a9846eaac65c546c706cd67,abe22c43f928a5ce,2018-04-09T09:42:49.061Z,2018-04-09T09:42:48.975Z,Edm.DateTime,abe22c43f928a5ce,Edm.String,f83f579c2a9846eaac65c546c706cd67,Edm.String
f83f579c2a9846eaac65c546c706cd67,ad3e1a049c521de3,2017-04-23T13:19:31.087Z,2017-04-23T13:19:31.308Z,Edm.DateTime,ad3e1a049c521de3,Edm.String,f83f579c2a9846eaac65c546c706cd67,Edm.String
f83f579c2a9846eaac65c546c706cd67,add30da7853670f7,2017-02-08T11:28:14.432Z,2017-02-08T11:28:14.706Z,Edm.DateTime,add30da7853670f7,Edm.String,f83f579c2a9846eaac65c546c706cd67,Edm.String
f83f579c2a9846eaac65c546c706cd67,adebcd8273701519,2017-06-27T14:38:47.838Z,2017-06-27T14:38:47.395Z,Edm.DateTime,adebcd8273701519,Edm.String,f83f579c2a9846eaac65c546c706cd67,Edm.String
f83f579c2a9846eaac65c546c706cd67,aeeb35b28d3ac786,2017-07-07T23:35:11.515Z,2017-07-07T23:35:10.498Z,Edm.DateTime,aeeb35b28d3ac786,Edm.String,f83f579c2a9846eaac65c546c706cd67,Edm.String
f83f579c2a9846eaac65c546c706cd67,af3f8acb09cd8689,2017-04-26T08:39:43.462Z,2017-04-26T08:39:43.862Z,Edm.DateTime,af3f8acb09cd8689,Edm.String,f83f579c2a9846eaac65c546c706cd67,Edm.String
f83f579c2a9846eaac65c546c706cd67,b19f85b597c80974,2017-01-05T13:50:05.623Z,2017-01-05T13:50:05.639Z,Edm.DateTime,b19f85b597c80974,Edm.String,f83f579c2a9846eaac65c546c706cd67,Edm.String
f83f579c2a9846eaac65c546c706cd67,b25ae6d443387927,2016-12-20T08:16:17.381Z,2016-12-20T08:16:17.982Z,Edm.DateTime,b25ae6d443387927,Edm.String,f83f579c2a9846eaac65c546c706cd67,Edm.String
f83f579c2a9846eaac65c546c706cd67,b2cb8d09b49f706e,2018-07-23T08:14:54.463Z,2018-07-23T08:14:54.273Z,Edm.DateTime,b2cb8d09b49f706e,Edm.String,f83f579c2a9846eaac65c546c706cd67,Edm.String
f83f579c2a9846eaac65c546c706cd67,b68afeb8e843dd98,2016-10-11T12:29:05.597Z,2016-10-11T12:29:06.172Z,Edm.DateTime,b68afeb8e843dd98,Edm.String,f83f579c2a9846eaac65c546c706cd67,Edm.String
f83f579c2a9846eaac65c546c706cd67,b81764f780bdf524,2017-07-14T05:41:45.720Z,2017-07-14T05:41:45.738Z,Edm.DateTime,b81764f780bdf524,Edm.String,f83f579c2a9846eaac65c546c706cd67,Edm.String
f83f579c2a9846eaac65c546c706cd67,b84c9a1cc50025ba,2017-02-11T10:28:13.783Z,2017-02-11T10:28:13.676Z,Edm.DateTime,b84c9a1cc50025ba,Edm.String,f83f579c2a9846eaac65c546c706cd67,Edm.String
f83f579c2a9846eaac65c546c706cd67,b8e212e1fd1eb40d,2017-07-12T10:18:05.596Z,2017-07-12T10:18:05.077Z,Edm.DateTime,b8e212e1fd1eb40d,Edm.String,f83f579c2a9846eaac65c546c706cd67,Edm.String
f83f579c2a9846eaac65c546c706cd67,b99bcba7b46dc7fe,2017-07-22T15:54:58.698Z,2017-07-22T15:54:58.540Z,Edm.DateTime,b99bcba7b46dc7fe,Edm.String,f83f579c2a9846eaac65c546c706cd67,Edm.String
f83f579c2a9846eaac65c546c706cd67,b9a2b224292a7206,2018-07-05T07:52:28.342Z,2018-07-05T07:52:28.166Z,Edm.DateTime,b9a2b224292a7206,Edm.String,f83f579c2a9846eaac65c546c706cd67,Edm.String
f83f579c2a9846eaac65c546c706cd67,ba4eedd8ab2e0d38,2016-10-09T11:04:19.889Z,2016-10-09T11:04:20.288Z,Edm.DateTime,ba4eedd8ab2e0d38,Edm.String,f83f579c2a9846eaac65c546c706cd67,Edm.String
f83f579c2a9846eaac65c546c706cd67,baa0a0e376b0adc2,2017-07-11T13:24:52.028Z,2017-07-11T13:24:51.262Z,Edm.DateTime,baa0a0e376b0adc2,Edm.String,f83f579c2a9846eaac65c546c706cd67,Edm.String
f83f579c2a9846eaac65c546c706cd67,baeab7e74015b182,2017-08-23T04:08:18.906Z,2017-08-23T04:08:18.915Z,Edm.DateTime,baeab7e74015b182,Edm.String,f83f579c2a9846eaac65c546c706cd67,Edm.String
f83f579c2a9846eaac65c546c706cd67,bb0a0db218ffd1f9,2018-03-01T10:01:07.372Z,2018-03-01T10:01:07.342Z,Edm.DateTime,bb0a0db218ffd1f9,Edm.String,f83f579c2a9846eaac65c546c706cd67,Edm.String
f83f579c2a9846eaac65c546c706cd67,bce9e3dc25a78d8f,2017-06-22T01:05:27.660Z,2017-06-22T01:05:27.824Z,Edm.DateTime,bce9e3dc25a78d8f,Edm.String,f83f579c2a9846eaac65c546c706cd67,Edm.String
f83f579c2a9846eaac65c546c706cd67,bd4e70a5bb2fa13d,2017-09-22T07:16:33.875Z,2017-09-22T07:16:33.672Z,Edm.DateTime,bd4e70a5bb2fa13d,Edm.String,f83f579c2a9846eaac65c546c706cd67,Edm.String
f83f579c2a9846eaac65c546c706cd67,bdcf2cd36645e4fa,2018-03-29T08:07:01.589Z,2018-03-29T08:07:01.502Z,Edm.DateTime,bdcf2cd36645e4fa,Edm.String,f83f579c2a9846eaac65c546c706cd67,Edm.String
f83f579c2a9846eaac65c546c706cd67,bec0da872f19201b,2017-06-17T06:57:00.913Z,2017-06-17T06:57:00.316Z,Edm.DateTime,bec0da872f19201b,Edm.String,f83f579c2a9846eaac65c546c706cd67,Edm.String
f83f579c2a9846eaac65c546c706cd67,bf7b1f191522ca9c,2016-09-13T14:19:22.735Z,2016-09-13T14:19:22.700Z,Edm.DateTime,bf7b1f191522ca9c,Edm.String,f83f579c2a9846eaac65c546c706cd67,Edm.String
f83f579c2a9846eaac65c546c706cd67,bff620558336a892,2016-09-05T04:55:16.083Z,2016-09-05T04:55:14.477Z,Edm.DateTime,bff620558336a892,Edm.String,f83f579c2a9846eaac65c546c706cd67,Edm.String
f83f579c2a9846eaac65c546c706cd67,c153ce0c33bf3441,2017-03-16T19:54:29.893Z,2017-03-16T19:54:29.620Z,Edm.DateTime,c153ce0c33bf3441,Edm.String,f83f579c2a9846eaac65c546c706cd67,Edm.String
f83f579c2a9846eaac65c546c706cd67,c30aabb8a4d63b50,2017-07-01T14:57:02.528Z,2017-07-01T14:57:01.532Z,Edm.DateTime,c30aabb8a4d63b50,Edm.String,f83f579c2a9846eaac65c546c706cd67,Edm.String
f83f579c2a9846eaac65c546c706cd67,c736024be47f90de,2017-07-06T19:12:57.701Z,2017-07-06T19:12:56.971Z,Edm.DateTime,c736024be47f90de,Edm.String,f83f579c2a9846eaac65c546c706cd67,Edm.String
f83f579c2a9846eaac65c546c706cd67,c909024ef5489cef,2017-07-11T12:17:11.680Z,2017-07-11T12:17:10.948Z,Edm.DateTime,c909024ef5489cef,Edm.String,f83f579c2a9846eaac65c546c706cd67,Edm.String
f83f579c2a9846eaac65c546c706cd67,c97ca18e38cd1968,2018-01-08T09:36:16.718Z,2018-01-08T09:36:17.068Z,Edm.DateTime,c97ca18e38cd1968,Edm.String,f83f579c2a9846eaac65c546c706cd67,Edm.String
f83f579c2a9846eaac65c546c706cd67,c9fa431d24a2dff7,2017-07-10T16:02:43.165Z,2017-07-10T16:02:42.483Z,Edm.DateTime,c9fa431d24a2dff7,Edm.String,f83f579c2a9846eaac65c546c706cd67,Edm.String
f83f579c2a9846eaac65c546c706cd67,cabe827d8bf4bdf2,2017-06-27T12:38:11.388Z,2017-06-27T12:38:09.930Z,Edm.DateTime,cabe827d8bf4bdf2,Edm.String,f83f579c2a9846eaac65c546c706cd67,Edm.String
f83f579c2a9846eaac65c546c706cd67,cb507065fc4b4246,2017-06-27T12:34:32.331Z,2017-06-27T12:34:31.001Z,Edm.DateTime,cb507065fc4b4246,Edm.String,f83f579c2a9846eaac65c546c706cd67,Edm.String
f83f579c2a9846eaac65c546c706cd67,cb8ff2a2001aa399,2017-06-16T13:51:45.758Z,2017-06-16T13:51:46.210Z,Edm.DateTime,cb8ff2a2001aa399,Edm.String,f83f579c2a9846eaac65c546c706cd67,Edm.String
f83f579c2a9846eaac65c546c706cd67,cbe8609a6c03b7a,2017-07-11T11:20:01.908Z,2017-07-11T11:20:01.198Z,Edm.DateTime,cbe8609a6c03b7a,Edm.String,f83f579c2a9846eaac65c546c706cd67,Edm.String
f83f579c2a9846eaac65c546c706cd67,cc326ce522f5c0ac,2017-02-06T08:13:02.759Z,2017-02-06T08:13:02.656Z,Edm.DateTime,cc326ce522f5c0ac,Edm.String,f83f579c2a9846eaac65c546c706cd67,Edm.String
f83f579c2a9846eaac65c546c706cd67,ccba9dcf624e4900,2018-07-27T10:00:14.339Z,2018-07-27T10:00:14.293Z,Edm.DateTime,ccba9dcf624e4900,Edm.String,f83f579c2a9846eaac65c546c706cd67,Edm.String
f83f579c2a9846eaac65c546c706cd67,ccc3957e1f5fa8d4,2017-06-27T11:39:07.847Z,2017-06-27T11:39:07.241Z,Edm.DateTime,ccc3957e1f5fa8d4,Edm.String,f83f579c2a9846eaac65c546c706cd67,Edm.String
f83f579c2a9846eaac65c546c706cd67,cd07bde8ef77ca1,2017-06-24T10:37:53.272Z,2017-06-24T10:37:52.593Z,Edm.DateTime,cd07bde8ef77ca1,Edm.String,f83f579c2a9846eaac65c546c706cd67,Edm.String
f83f579c2a9846eaac65c546c706cd67,cd5263b990b0e496,2017-09-10T08:08:05.939Z,2017-09-10T08:08:05.959Z,Edm.DateTime,cd5263b990b0e496,Edm.String,f83f579c2a9846eaac65c546c706cd67,Edm.String
f83f579c2a9846eaac65c546c706cd67,ce2b0d2a2700f064,2016-12-19T09:31:14.684Z,2016-12-19T09:31:14.732Z,Edm.DateTime,ce2b0d2a2700f064,Edm.String,f83f579c2a9846eaac65c546c706cd67,Edm.String
f83f579c2a9846eaac65c546c706cd67,ce491885ab29c838,2016-12-19T09:31:33.595Z,2016-12-19T09:31:33.540Z,Edm.DateTime,ce491885ab29c838,Edm.String,f83f579c2a9846eaac65c546c706cd67,Edm.String
f83f579c2a9846eaac65c546c706cd67,ce922bb33ba563fd,2017-07-11T16:55:15.530Z,2017-07-11T16:55:15.119Z,Edm.DateTime,ce922bb33ba563fd,Edm.String,f83f579c2a9846eaac65c546c706cd67,Edm.String
f83f579c2a9846eaac65c546c706cd67,d1604fe5f76b4c75,2017-06-18T11:31:08.441Z,2017-06-18T11:31:08.380Z,Edm.DateTime,d1604fe5f76b4c75,Edm.String,f83f579c2a9846eaac65c546c706cd67,Edm.String
f83f579c2a9846eaac65c546c706cd67,d277a409c0e0fb0c,2017-07-11T08:17:52.239Z,2017-07-11T08:17:51.930Z,Edm.DateTime,d277a409c0e0fb0c,Edm.String,f83f579c2a9846eaac65c546c706cd67,Edm.String
f83f579c2a9846eaac65c546c706cd67,d2f1767644567e62,2018-01-04T13:15:58.781Z,2018-01-04T13:15:58.819Z,Edm.DateTime,d2f1767644567e62,Edm.String,f83f579c2a9846eaac65c546c706cd67,Edm.String
f83f579c2a9846eaac65c546c706cd67,d4bf9b94732e2834,2016-08-31T18:16:17.173Z,2016-08-31T18:16:16.872Z,Edm.DateTime,d4bf9b94732e2834,Edm.String,f83f579c2a9846eaac65c546c706cd67,Edm.String
f83f579c2a9846eaac65c546c706cd67,d66e5af3a73e3346,2017-06-28T15:56:39.146Z,2017-06-28T15:56:38.846Z,Edm.DateTime,d66e5af3a73e3346,Edm.String,f83f579c2a9846eaac65c546c706cd67,Edm.String
f83f579c2a9846eaac65c546c706cd67,d82f2b43a3ab14a9,2017-12-19T12:58:47.872Z,2017-12-19T12:58:46.844Z,Edm.DateTime,d82f2b43a3ab14a9,Edm.String,f83f579c2a9846eaac65c546c706cd67,Edm.String
f83f579c2a9846eaac65c546c706cd67,da3fcbbe4febaf92,2017-06-25T14:25:11.387Z,2017-06-25T14:25:11.469Z,Edm.DateTime,da3fcbbe4febaf92,Edm.String,f83f579c2a9846eaac65c546c706cd67,Edm.String
f83f579c2a9846eaac65c546c706cd67,da955bcfff315071,2017-01-08T11:06:37.456Z,2017-01-08T11:06:38.345Z,Edm.DateTime,da955bcfff315071,Edm.String,f83f579c2a9846eaac65c546c706cd67,Edm.String
f83f579c2a9846eaac65c546c706cd67,dac9c9a246abdaea,2017-07-15T16:33:02.166Z,2017-07-15T16:33:02.402Z,Edm.DateTime,dac9c9a246abdaea,Edm.String,f83f579c2a9846eaac65c546c706cd67,Edm.String
f83f579c2a9846eaac65c546c706cd67,dbfa9d36163fa9b3,2018-04-16T18:11:55.901Z,2018-04-16T18:11:55.784Z,Edm.DateTime,dbfa9d36163fa9b3,Edm.String,f83f579c2a9846eaac65c546c706cd67,Edm.String
f83f579c2a9846eaac65c546c706cd67,dff6b4a603495ed6,2017-07-10T21:51:01.212Z,2017-07-10T21:51:00.951Z,Edm.DateTime,dff6b4a603495ed6,Edm.String,f83f579c2a9846eaac65c546c706cd67,Edm.String
f83f579c2a9846eaac65c546c706cd67,e4d8fedca7612fe7,2018-07-20T09:30:38.361Z,2018-07-20T09:30:38.279Z,Edm.DateTime,e4d8fedca7612fe7,Edm.String,f83f579c2a9846eaac65c546c706cd67,Edm.String
f83f579c2a9846eaac65c546c706cd67,e9041fd9390275b9,2017-06-30T18:14:54.623Z,2017-06-30T18:14:54.344Z,Edm.DateTime,e9041fd9390275b9,Edm.String,f83f579c2a9846eaac65c546c706cd67,Edm.String
f83f579c2a9846eaac65c546c706cd67,e9ab8424715e18cd,2018-03-28T10:56:43.002Z,2018-03-28T10:56:42.861Z,Edm.DateTime,e9ab8424715e18cd,Edm.String,f83f579c2a9846eaac65c546c706cd67,Edm.String
f83f579c2a9846eaac65c546c706cd67,e9e31c794ba725a1,2017-07-31T02:26:30.213Z,2017-07-31T02:26:29.935Z,Edm.DateTime,e9e31c794ba725a1,Edm.String,f83f579c2a9846eaac65c546c706cd67,Edm.String
f83f579c2a9846eaac65c546c706cd67,ea85b7377e305fa2,2018-07-30T16:53:12.027Z,2018-07-30T16:53:11.962Z,Edm.DateTime,ea85b7377e305fa2,Edm.String,f83f579c2a9846eaac65c546c706cd67,Edm.String
f83f579c2a9846eaac65c546c706cd67,ecca982992e3b221,2017-05-19T08:33:15.400Z,2017-05-19T08:33:16.005Z,Edm.DateTime,ecca982992e3b221,Edm.String,f83f579c2a9846eaac65c546c706cd67,Edm.String
f83f579c2a9846eaac65c546c706cd67,ecdc81510b7bc6dd,2016-09-28T14:30:24.011Z,2016-09-28T14:30:23.817Z,Edm.DateTime,ecdc81510b7bc6dd,Edm.String,f83f579c2a9846eaac65c546c706cd67,Edm.String
f83f579c2a9846eaac65c546c706cd67,ed6307e1fdb11e8f,2016-09-06T04:58:34.183Z,2016-09-06T04:58:31.711Z,Edm.DateTime,ed6307e1fdb11e8f,Edm.String,f83f579c2a9846eaac65c546c706cd67,Edm.String
f83f579c2a9846eaac65c546c706cd67,ee2c8f03734cfb46,2017-07-10T23:21:21.497Z,2017-07-10T23:21:21.185Z,Edm.DateTime,ee2c8f03734cfb46,Edm.String,f83f579c2a9846eaac65c546c706cd67,Edm.String
f83f579c2a9846eaac65c546c706cd67,ef2451fe9fe0a499,2017-06-18T18:34:48.677Z,2017-06-18T18:34:47.610Z,Edm.DateTime,ef2451fe9fe0a499,Edm.String,f83f579c2a9846eaac65c546c706cd67,Edm.String
f83f579c2a9846eaac65c546c706cd67,f1e80f3cd2f117ce,2017-06-29T15:39:11.089Z,2017-06-29T15:39:10.320Z,Edm.DateTime,f1e80f3cd2f117ce,Edm.String,f83f579c2a9846eaac65c546c706cd67,Edm.String
f83f579c2a9846eaac65c546c706cd67,f3913a32794974e5,2017-04-23T12:35:07.024Z,2017-04-23T12:35:07.143Z,Edm.DateTime,f3913a32794974e5,Edm.String,f83f579c2a9846eaac65c546c706cd67,Edm.String
f83f579c2a9846eaac65c546c706cd67,f633e2084fe4a3e2,2017-07-14T17:38:54.997Z,2017-07-14T17:38:53.812Z,Edm.DateTime,f633e2084fe4a3e2,Edm.String,f83f579c2a9846eaac65c546c706cd67,Edm.String
f83f579c2a9846eaac65c546c706cd67,f85c5f26ca4314d6,2017-06-29T13:50:26.913Z,2017-06-29T13:50:26.260Z,Edm.DateTime,f85c5f26ca4314d6,Edm.String,f83f579c2a9846eaac65c546c706cd67,Edm.String
f83f579c2a9846eaac65c546c706cd67,f9bd5c77a8d6853d,2018-06-12T12:18:55.181Z,2018-06-12T12:18:55.060Z,Edm.DateTime,f9bd5c77a8d6853d,Edm.String,f83f579c2a9846eaac65c546c706cd67,Edm.String
f83f579c2a9846eaac65c546c706cd67,faa086140f6060f9,2018-01-11T11:56:43.789Z,2018-01-11T11:56:44.112Z,Edm.DateTime,faa086140f6060f9,Edm.String,f83f579c2a9846eaac65c546c706cd67,Edm.String
f83f579c2a9846eaac65c546c706cd67,fba729fa9f61585c,2017-06-04T08:33:52.995Z,2017-06-04T08:33:53.794Z,Edm.DateTime,fba729fa9f61585c,Edm.String,f83f579c2a9846eaac65c546c706cd67,Edm.String
f83f579c2a9846eaac65c546c706cd67,fcdbc144a595e40d,2017-07-11T11:15:42.278Z,2017-07-11T11:15:41.557Z,Edm.DateTime,fcdbc144a595e40d,Edm.String,f83f579c2a9846eaac65c546c706cd67,Edm.String
